order_id,latitude,longitude,locality,platform,order_value,cuisine,timestamp,delivery_time,restaurant_rating
ORD02049,23.210290208988102,77.39754231705572,TT Nagar,Zomato,118.82,Burger,2026-01-13 03:25:47.404544,53,3.8
ORD02050,23.244086760588665,77.41553956542076,MP Nagar,Swiggy,248.02,North Indian,2026-01-07 17:25:47.404544,54,4.6
ORD02051,23.203066566277215,77.47569370452013,Piplani,Zomato,158.67,South Indian,2026-01-05 04:25:47.404544,46,4.1
ORD02052,23.197353020778,77.46644301959051,Ashoka Garden,Swiggy,96.04,South Indian,2026-01-04 07:25:47.404544,27,4.0
ORD02053,23.23565782992827,77.42997394866629,MP Nagar,Zomato,126.3,North Indian,2026-01-23 13:25:47.404544,34,4.7
ORD02054,23.276740061807175,77.33387065408266,Bairagarh,Swiggy,124.61,Fast Food,2026-01-23 00:25:47.404544,45,4.2
ORD02055,23.224512326544062,77.40558882150839,TT Nagar,Zomato,352.26,South Indian,2026-01-26 20:25:47.404544,33,3.9
ORD02056,23.250464613855677,77.45205728597027,Koh-e-Fiza,Zomato,252.96,North Indian,2026-01-21 05:25:47.404544,25,4.5
ORD02057,23.240304996361363,77.41087271551152,MP Nagar,Swiggy,386.43,Chinese,2026-02-02 04:25:47.404544,34,4.6
ORD02058,23.221111850350745,77.45198028973118,Shahpura,Swiggy,235.98,Pizza,2026-01-15 04:25:47.404544,52,3.5
ORD02059,23.23610377113264,77.42574299197214,MP Nagar,Swiggy,396.19,Biryani,2026-01-06 18:25:47.404544,45,4.4
ORD02060,23.28173442789776,77.45517058662308,Indrapuri,Swiggy,305.56,Biryani,2026-01-13 19:25:47.404544,32,4.4
ORD02061,23.240990351075407,77.41989822863741,Jahangirabad,Swiggy,260.0,Fast Food,2026-01-25 18:25:47.404544,36,4.5
ORD02062,23.19455026514515,77.45213519616742,Hoshangabad Road,Zomato,135.73,Biryani,2026-02-01 18:25:47.404544,40,4.0
ORD02063,23.25291728201621,77.42788216992186,Jahangirabad,Zomato,343.83,Chinese,2026-01-16 01:25:47.404544,41,4.6
ORD02064,23.276222440251935,77.41556579622517,Berasia Road,Swiggy,302.38,Biryani,2026-01-27 16:25:47.404544,25,4.5
ORD02065,23.252827799214565,77.42274686889196,New Market,Swiggy,484.53,Chinese,2026-01-08 21:25:47.404544,51,4.3
ORD02066,23.242078840722915,77.42856926486701,Jahangirabad,Zomato,165.28,Desserts,2026-01-13 05:25:47.404544,41,4.6
ORD02067,23.26695894603941,77.4259679131741,Jahangirabad,Zomato,123.12,Biryani,2026-01-15 18:25:47.404544,30,4.6
ORD02068,23.189478671488306,77.41081285184784,Danish Kunj,Zomato,241.64,Biryani,2026-02-02 19:25:47.404544,29,4.7
ORD02069,23.212700393554723,77.49130462699608,Ashoka Garden,Zomato,194.45,South Indian,2026-01-07 19:25:47.404544,29,3.9
ORD02070,23.25442450981543,77.43030046642873,Koh-e-Fiza,Swiggy,357.25,South Indian,2026-01-11 03:25:47.404544,25,4.4
ORD02071,23.23817775030833,77.42718609948764,Koh-e-Fiza,Swiggy,139.97,North Indian,2026-02-03 00:25:47.404544,27,4.2
ORD02072,23.265707388893187,77.42454087957971,New Market,Zomato,111.82,North Indian,2026-01-15 19:25:47.404544,48,3.8
ORD02073,23.21451674258079,77.48658868774594,Ayodhya Nagar,Zomato,351.91,South Indian,2026-01-08 21:25:47.404544,48,4.4
ORD02074,23.2197989199338,77.4290327195722,Arera Colony,Swiggy,288.7,North Indian,2026-01-11 13:25:47.404544,25,3.6
ORD02075,23.197272236375316,77.4707465081742,Ashoka Garden,Swiggy,363.85,Beverages,2026-01-11 03:25:47.404544,52,4.1
ORD02076,23.209559728032715,77.48077283254858,Gulmohar Colony,Swiggy,121.48,Continental,2026-02-03 04:25:47.404544,41,3.9
ORD02077,23.22254012976079,77.42676392063822,MP Nagar,Swiggy,261.76,North Indian,2026-01-07 01:25:47.404544,42,3.7
ORD02078,23.202740899686752,77.49273945464132,Piplani,Zomato,18.09,Fast Food,2026-01-10 21:25:47.404544,40,4.6
ORD02079,23.23147018671442,77.41966852252926,MP Nagar,Zomato,449.48,Pizza,2026-01-28 18:25:47.404544,42,4.1
ORD02080,23.22721727810589,77.40208574998674,TT Nagar,Zomato,41.66,Chinese,2026-01-20 02:25:47.404544,33,4.5
ORD02081,23.27549209481938,77.44092400627503,Indrapuri,Zomato,493.01,Pizza,2026-02-02 20:25:47.404544,40,4.2
ORD02082,23.19450518457176,77.48379550017296,Piplani,Zomato,130.91,North Indian,2026-01-31 16:25:47.404544,38,4.1
ORD02083,23.24089785129439,77.41207758630955,MP Nagar,Swiggy,228.44,North Indian,2026-01-16 21:25:47.404544,47,4.6
ORD02084,23.241191988874316,77.38329748080191,Chunabhatti,Zomato,70.96,Burger,2026-01-15 18:25:47.404544,27,4.7
ORD02085,23.23047647672677,77.44193253017912,MP Nagar,Zomato,293.28,Biryani,2026-01-21 05:25:47.404544,52,4.6
ORD02086,23.197322371729765,77.45816747056456,Hoshangabad Road,Zomato,312.92,North Indian,2026-01-14 20:25:47.404544,51,4.0
ORD02087,23.203078404306517,77.47219080348157,Ashoka Garden,Zomato,465.31,Burger,2026-01-08 03:25:47.404544,28,3.8
ORD02088,23.224445387594173,77.41698598270023,MP Nagar,Zomato,134.61,Fast Food,2026-01-11 19:25:47.404544,36,3.9
ORD02089,23.20740901648546,77.47135082884141,Ashoka Garden,Zomato,455.14,Biryani,2026-01-11 19:25:47.404544,40,4.2
ORD02090,23.239574728257587,77.39569565004084,Chunabhatti,Zomato,177.36,North Indian,2026-01-11 15:25:47.404544,35,4.1
ORD02091,23.18472365152699,77.44570217614067,Hoshangabad Road,Zomato,860.17,North Indian,2026-02-02 09:25:47.404544,53,4.3
ORD02092,23.23278161255102,77.4007212850598,TT Nagar,Zomato,61.77,North Indian,2026-01-25 20:25:47.404544,45,4.5
ORD02093,23.26695206870147,77.41707359682752,New Market,Zomato,97.54,North Indian,2026-01-24 16:25:47.404544,43,4.7
ORD02094,23.21272019061135,77.43369691440586,Arera Colony,Zomato,553.22,North Indian,2026-01-12 22:25:47.404544,53,3.8
ORD02095,23.228283333220695,77.41759882355288,MP Nagar,Zomato,991.02,Fast Food,2026-01-09 16:25:47.404544,52,4.5
ORD02096,23.259911556680795,77.33994120849589,Bairagarh,Swiggy,55.46,Chinese,2026-01-21 02:25:47.404544,33,4.4
ORD02097,23.22921795757033,77.39905273204309,TT Nagar,Swiggy,819.65,North Indian,2026-01-23 03:25:47.404544,53,4.4
ORD02098,23.2209625909834,77.40032298316902,TT Nagar,Swiggy,363.68,Fast Food,2026-01-14 03:25:47.404544,25,4.8
ORD02099,23.233183688091632,77.41988271811762,MP Nagar,Swiggy,571.58,Chinese,2026-01-23 19:25:47.404544,52,4.5
ORD02100,23.196109149044233,77.46189089129857,Hoshangabad Road,Zomato,284.46,Fast Food,2026-01-23 16:25:47.404544,34,3.9
ORD02101,23.236207956768492,77.42874825463656,Koh-e-Fiza,Zomato,171.37,Fast Food,2026-01-25 02:25:47.404544,32,4.6
ORD02102,23.196153187086473,77.40444233033573,Danish Kunj,Zomato,130.61,Chinese,2026-01-19 01:25:47.404544,40,4.3
ORD02103,23.215239969098917,77.46174818002869,Shahpura,Zomato,433.58,Beverages,2026-01-04 18:25:47.404544,48,4.3
ORD02104,23.242610645806415,77.4237022933884,Koh-e-Fiza,Zomato,109.46,North Indian,2026-01-14 02:25:47.404544,32,3.6
ORD02105,23.210112077795873,77.4627212795162,Ashoka Garden,Zomato,345.0,Chinese,2026-01-06 00:25:47.404544,52,4.4
ORD02106,23.277265157335172,77.45237377871017,Indrapuri,Zomato,167.93,Chinese,2026-01-18 17:25:47.404544,27,4.5
ORD02107,23.22510752957948,77.4292947230171,Arera Colony,Swiggy,155.54,Biryani,2026-01-16 18:25:47.404544,36,3.9
ORD02108,23.23381115336555,77.42584593436291,MP Nagar,Zomato,163.95,Biryani,2026-01-25 17:25:47.404544,40,4.6
ORD02109,23.24214727951204,77.42170363782807,Jahangirabad,Zomato,136.28,Biryani,2026-01-07 05:25:47.404544,51,4.8
ORD02110,23.207293585095414,77.46673147450466,Ashoka Garden,Swiggy,179.4,Chinese,2026-01-15 00:25:47.404544,52,3.9
ORD02111,23.18382128700569,77.41587262809227,Danish Kunj,Zomato,319.4,Biryani,2026-01-24 15:25:47.404544,48,4.0
ORD02112,23.249897411250288,77.44497413033994,Koh-e-Fiza,Swiggy,232.0,South Indian,2026-01-24 16:25:47.404544,45,4.6
ORD02113,23.211909166833575,77.46750961790393,Ashoka Garden,Zomato,110.09,Fast Food,2026-01-29 15:25:47.404544,40,4.1
ORD02114,23.244850893951583,77.40765730784669,Jahangirabad,Zomato,240.08,Burger,2026-01-13 23:25:47.404544,51,4.7
ORD02115,23.199724571901317,77.46469997693549,Shahpura,Swiggy,298.38,Fast Food,2026-01-04 20:25:47.404544,29,3.9
ORD02116,23.1867365094902,77.44486921869954,Hoshangabad Road,Swiggy,356.35,Biryani,2026-01-12 16:25:47.404544,38,3.8
ORD02117,23.269521343685,77.4265759175854,New Market,Zomato,157.05,Pizza,2026-01-08 18:25:47.404544,39,3.7
ORD02118,23.21705867049908,77.46277618418357,Shahpura,Zomato,173.25,Fast Food,2026-02-01 07:25:47.404544,37,4.4
ORD02119,23.24636887053018,77.42328700624196,MP Nagar,Swiggy,692.46,North Indian,2026-01-06 00:25:47.404544,49,4.0
ORD02120,23.27777371932519,77.40953101564209,Berasia Road,Swiggy,128.78,North Indian,2026-01-31 23:25:47.404544,43,3.9
ORD02121,23.220996040265238,77.43795705415292,Arera Colony,Zomato,532.25,South Indian,2026-02-02 03:25:47.404544,44,3.7
ORD02122,23.24453755696271,77.41988110655907,Jahangirabad,Swiggy,173.55,Chinese,2026-01-28 04:25:47.404544,34,4.6
ORD02123,23.23848990062461,77.46198188082838,Ayodhya Nagar,Zomato,170.07,North Indian,2026-01-21 04:25:47.404544,26,4.5
ORD02124,23.202126828080626,77.48762341763371,Piplani,Zomato,179.06,Chinese,2026-01-18 00:25:47.404544,39,4.4
ORD02125,23.186758227154904,77.49947063169864,Piplani,Zomato,149.37,North Indian,2026-01-31 22:25:47.404544,34,4.1
ORD02126,23.200174742597202,77.48878353197861,Ashoka Garden,Swiggy,162.65,Chinese,2026-01-14 19:25:47.404544,34,4.0
ORD02127,23.218524356073562,77.3919469338785,TT Nagar,Zomato,275.68,North Indian,2026-01-13 18:25:47.404544,43,4.5
ORD02128,23.2325378649349,77.43151501359569,MP Nagar,Swiggy,201.49,North Indian,2026-01-22 13:25:47.404544,46,3.5
ORD02129,23.245091355969816,77.40424679017029,Jahangirabad,Zomato,96.82,North Indian,2026-01-21 16:25:47.404544,39,4.1
ORD02130,23.228151037626933,77.38922673813092,TT Nagar,Zomato,143.65,Biryani,2026-01-09 20:25:47.404544,49,4.5
ORD02131,23.247030303542054,77.38983288636507,Chunabhatti,Swiggy,6.85,North Indian,2026-01-31 18:25:47.404544,48,4.7
ORD02132,23.243417828594506,77.44581860608903,Koh-e-Fiza,Swiggy,164.68,North Indian,2026-02-01 17:25:47.404544,33,3.6
ORD02133,23.193400415094644,77.4534351985483,Hoshangabad Road,Swiggy,123.02,Fast Food,2026-01-06 17:25:47.404544,27,4.2
ORD02134,23.270931289944013,77.4149502935062,New Market,Swiggy,179.88,North Indian,2026-01-20 20:25:47.404544,36,3.9
ORD02135,23.18615983943093,77.40504351657887,Danish Kunj,Swiggy,173.44,Biryani,2026-01-15 21:25:47.404544,50,4.6
ORD02136,23.224917686281916,77.43232184500617,Arera Colony,Zomato,119.12,Chinese,2026-01-30 01:25:47.404544,44,3.9
ORD02137,23.25651993792612,77.43892835462482,Koh-e-Fiza,Swiggy,227.3,Fast Food,2026-01-22 03:25:47.404544,27,3.6
ORD02138,23.233259993920946,77.40824516449473,TT Nagar,Swiggy,1348.29,South Indian,2026-01-05 07:25:47.404544,44,3.7
ORD02139,23.196552943683347,77.48171740158548,Ashoka Garden,Swiggy,635.08,North Indian,2026-01-15 21:25:47.404544,26,4.8
ORD02140,23.19876334869342,77.39950605575962,Danish Kunj,Zomato,712.26,Biryani,2026-01-25 18:25:47.404544,51,3.7
ORD02141,23.195133729938846,77.45291773568225,Shahpura,Swiggy,83.37,Chinese,2026-01-27 04:25:47.404544,27,3.6
ORD02142,23.197894910742555,77.49620210882503,Piplani,Zomato,112.07,North Indian,2026-01-20 17:25:47.404544,48,4.4
ORD02143,23.232062209630193,77.41750866074172,MP Nagar,Zomato,284.53,Chinese,2026-01-30 08:25:47.404544,45,4.7
ORD02144,23.182754932775495,77.48499160873843,Piplani,Swiggy,570.94,North Indian,2026-01-23 04:25:47.404544,35,4.0
ORD02145,23.223400849690613,77.47747308551567,Ayodhya Nagar,Zomato,64.85,North Indian,2026-01-17 19:25:47.404544,28,4.4
ORD02146,23.18769258450043,77.40797002696482,Bawadiya Kalan,Swiggy,144.73,Fast Food,2026-01-14 04:25:47.404544,41,4.2
ORD02147,23.19700736577071,77.44783954144287,Hoshangabad Road,Swiggy,123.48,North Indian,2026-01-24 16:25:47.404544,50,3.6
ORD02148,23.232639482722604,77.43164813454521,MP Nagar,Zomato,513.89,South Indian,2026-01-11 03:25:47.404544,41,4.3
ORD02149,23.268772882447312,77.44667968845532,Indrapuri,Swiggy,223.67,North Indian,2026-01-22 02:25:47.404544,45,3.6
ORD02150,23.181728244498,77.41177008790645,Danish Kunj,Zomato,106.5,Burger,2026-02-03 03:25:47.404544,48,3.8
ORD02151,23.235963150830315,77.42514921154199,MP Nagar,Zomato,218.85,South Indian,2026-01-20 12:25:47.404544,51,4.6
ORD02152,23.234310219111013,77.47627747751808,Ayodhya Nagar,Zomato,441.98,Biryani,2026-01-19 17:25:47.404544,43,4.7
ORD02153,23.21642833129049,77.42672619111572,Arera Colony,Swiggy,45.84,South Indian,2026-01-07 15:25:47.404544,41,4.1
ORD02154,23.28781153107054,77.43815672812848,Indrapuri,Swiggy,209.38,Fast Food,2026-01-20 17:25:47.404544,46,3.6
ORD02155,23.227399850542966,77.4080080693963,MP Nagar,Swiggy,510.6,Burger,2026-01-15 03:25:47.404544,43,4.2
ORD02156,23.265047858551775,77.32715067578673,Bairagarh,Swiggy,332.56,South Indian,2026-01-20 18:25:47.404544,34,4.3
ORD02157,23.20969983367395,77.457950392402,Hoshangabad Road,Zomato,60.98,North Indian,2026-02-02 02:25:47.404544,52,3.8
ORD02158,23.239960056503765,77.42684227235058,MP Nagar,Swiggy,684.27,Fast Food,2026-01-11 19:25:47.404544,26,4.8
ORD02159,23.175841616629253,77.44515321049153,Hoshangabad Road,Zomato,413.42,South Indian,2026-01-15 15:25:47.404544,25,3.8
ORD02160,23.213363608262803,77.42367424739221,Arera Colony,Swiggy,330.12,Chinese,2026-01-15 02:25:47.404544,51,3.9
ORD02161,23.226601516982527,77.43316257805976,Arera Colony,Swiggy,272.89,Chinese,2026-01-30 00:25:47.404544,41,4.3
ORD02162,23.22360412720674,77.49145392945027,Ayodhya Nagar,Zomato,279.42,Chinese,2026-01-21 13:25:47.404544,46,3.8
ORD02163,23.162385901820436,77.40431627258671,Bawadiya Kalan,Zomato,301.83,Chinese,2026-01-27 16:25:47.404544,54,3.6
ORD02164,23.206803405284088,77.39040046729433,TT Nagar,Swiggy,179.83,Fast Food,2026-01-08 23:25:47.404544,40,4.1
ORD02165,23.224003631857634,77.3895578762799,TT Nagar,Swiggy,145.28,Biryani,2026-01-06 19:25:47.404544,46,4.7
ORD02166,23.19047350022856,77.43855599205459,Hoshangabad Road,Zomato,368.2,South Indian,2026-01-13 04:25:47.404544,35,4.3
ORD02167,23.277302135031036,77.42127251397605,New Market,Zomato,292.07,Fast Food,2026-01-24 08:25:47.404544,28,4.7
ORD02168,23.225992661673956,77.43323363343174,MP Nagar,Zomato,363.15,North Indian,2026-01-19 16:25:47.404544,45,4.0
ORD02169,23.259647085963596,77.3952943569708,Chunabhatti,Swiggy,183.77,North Indian,2026-01-15 23:25:47.404544,51,4.0
ORD02170,23.182808858346753,77.39091319286996,Danish Kunj,Zomato,37.32,Pizza,2026-01-19 05:25:47.404544,47,4.2
ORD02171,23.21098411785962,77.46214499162753,Gulmohar Colony,Zomato,330.06,South Indian,2026-01-13 16:25:47.404544,37,4.0
ORD02172,23.207396158332646,77.39757864108033,TT Nagar,Swiggy,648.63,Burger,2026-01-12 04:25:47.404544,46,3.7
ORD02173,23.195233735072318,77.47638224396862,Piplani,Swiggy,215.97,Beverages,2026-01-22 03:25:47.404544,27,3.8
ORD02174,23.188858364526386,77.45069690933245,Hoshangabad Road,Swiggy,81.8,Chinese,2026-01-15 03:25:47.404544,44,4.3
ORD02175,23.230837700439068,77.42813405795587,MP Nagar,Zomato,207.64,North Indian,2026-01-28 18:25:47.404544,39,4.0
ORD02176,23.187225150560348,77.4734253314204,Piplani,Zomato,300.1,Desserts,2026-01-17 21:25:47.404544,30,4.2
ORD02177,23.21172203895456,77.42228965007224,Arera Colony,Swiggy,140.84,South Indian,2026-01-27 18:25:47.404544,41,4.3
ORD02178,23.19612605854459,77.472289271293,Ashoka Garden,Swiggy,40.87,Burger,2026-01-08 20:25:47.404544,47,4.8
ORD02179,23.210188445455458,77.43030612308226,MP Nagar,Zomato,100.11,North Indian,2026-01-29 18:25:47.404544,50,3.9
ORD02180,23.260457687076187,77.41001872285084,Jahangirabad,Zomato,828.93,North Indian,2026-01-26 01:25:47.404544,26,4.5
ORD02181,23.18870775952248,77.47618224964543,Ashoka Garden,Zomato,505.04,North Indian,2026-01-22 19:25:47.404544,51,3.9
ORD02182,23.231310043756185,77.40604882273871,MP Nagar,Zomato,412.12,Chinese,2026-01-23 18:25:47.404544,44,4.1
ORD02183,23.225993450021033,77.46728716045227,Gulmohar Colony,Zomato,193.79,Chinese,2026-01-24 15:25:47.404544,52,4.5
ORD02184,23.256787266504084,77.44338945357322,Koh-e-Fiza,Zomato,412.83,Biryani,2026-01-15 18:25:47.404544,32,3.7
ORD02185,23.229208423480593,77.39808892723018,TT Nagar,Swiggy,128.8,North Indian,2026-01-15 00:25:47.404544,36,3.8
ORD02186,23.214686637857916,77.43616486408126,Arera Colony,Swiggy,101.11,Pizza,2026-01-19 19:25:47.404544,27,3.6
ORD02187,23.226226873109525,77.42908057057313,MP Nagar,Zomato,103.74,Continental,2026-01-16 02:25:47.404544,42,4.2
ORD02188,23.241053881063092,77.39001194005483,Chunabhatti,Zomato,105.75,Fast Food,2026-01-12 16:25:47.404544,35,4.2
ORD02189,23.180092307379205,77.41394234360105,Bawadiya Kalan,Zomato,447.1,South Indian,2026-01-28 13:25:47.404544,51,3.5
ORD02190,23.22974799848599,77.4139923179514,MP Nagar,Swiggy,187.4,Chinese,2026-01-29 23:25:47.404544,53,4.0
ORD02191,23.206597139752123,77.43919688589847,Arera Colony,Zomato,208.53,Chinese,2026-01-31 22:25:47.404544,38,4.7
ORD02192,23.22593064583252,77.43263852995035,Arera Colony,Swiggy,359.92,North Indian,2026-01-26 05:25:47.404544,45,3.8
ORD02193,23.237996307961453,77.44295625246725,Koh-e-Fiza,Swiggy,158.44,North Indian,2026-01-18 04:25:47.404544,39,3.9
ORD02194,23.253514512848824,77.44578316040267,New Market,Zomato,123.54,South Indian,2026-01-09 08:25:47.404544,45,4.4
ORD02195,23.229574062251473,77.40190131102692,TT Nagar,Zomato,716.68,Chinese,2026-01-29 12:25:47.404544,37,3.9
ORD02196,23.184094654480436,77.4185713420858,Bawadiya Kalan,Swiggy,246.11,South Indian,2026-02-01 03:25:47.404544,47,4.4
ORD02197,23.19745169265999,77.4880778360247,Piplani,Zomato,22.44,Biryani,2026-01-30 19:25:47.404544,25,4.1
ORD02198,23.236356038214716,77.41581802551924,Jahangirabad,Zomato,47.5,North Indian,2026-01-26 03:25:47.404544,40,3.9
ORD02199,23.223899887573562,77.48140498294939,Ashoka Garden,Zomato,153.39,Fast Food,2026-01-21 00:25:47.404544,28,4.7
ORD02200,23.20302095112492,77.47674550450026,Piplani,Zomato,213.75,Fast Food,2026-01-19 16:25:47.404544,30,4.7
ORD02201,23.240521905884545,77.4213021831918,MP Nagar,Zomato,239.28,North Indian,2026-01-26 04:25:47.404544,42,4.5
ORD02202,23.255507816451495,77.42579688686014,Jahangirabad,Zomato,239.99,North Indian,2026-01-10 23:25:47.404544,35,4.3
ORD02203,23.170271433135742,77.41323889143372,Bawadiya Kalan,Zomato,151.08,Pizza,2026-01-22 01:25:47.404544,45,4.4
ORD02204,23.234856716165865,77.4273783750867,Koh-e-Fiza,Swiggy,163.21,North Indian,2026-01-11 16:25:47.404544,45,4.5
ORD02205,23.254304825824143,77.4085844823638,New Market,Zomato,236.34,Continental,2026-01-12 12:25:47.404544,27,3.9
ORD02206,23.264243514096037,77.41981546231268,New Market,Zomato,702.46,Chinese,2026-01-07 19:25:47.404544,53,4.2
ORD02207,23.210196221238007,77.42274790950307,Arera Colony,Swiggy,270.34,Fast Food,2026-01-14 12:25:47.404544,37,4.0
ORD02208,23.214996061028426,77.44498179395036,Arera Colony,Zomato,248.06,North Indian,2026-01-24 04:25:47.404544,44,4.5
ORD02209,23.255903536434953,77.42032235783545,Jahangirabad,Swiggy,262.08,North Indian,2026-01-05 17:25:47.404544,41,4.3
ORD02210,23.193515014950894,77.48464756981984,Piplani,Swiggy,93.93,South Indian,2026-01-19 18:25:47.404544,28,4.3
ORD02211,23.238126845679247,77.42254232879812,MP Nagar,Zomato,413.91,North Indian,2026-01-09 03:25:47.404544,54,4.4
ORD02212,23.233362458816536,77.42492593447271,Koh-e-Fiza,Swiggy,291.24,North Indian,2026-01-15 06:25:47.404544,54,4.3
ORD02213,23.20928665490137,77.42017190798983,Arera Colony,Swiggy,55.39,Fast Food,2026-01-25 21:25:47.404544,48,4.2
ORD02214,23.222521056729278,77.43014740909875,Arera Colony,Swiggy,132.38,Beverages,2026-01-09 20:25:47.404544,47,3.6
ORD02215,23.18506393876336,77.45095230967124,Hoshangabad Road,Zomato,143.24,Biryani,2026-01-29 03:25:47.404544,50,4.7
ORD02216,23.24065825965426,77.44793503512795,Koh-e-Fiza,Swiggy,222.09,Chinese,2026-01-06 15:25:47.404544,51,4.1
ORD02217,23.185834525969042,77.40327906009314,Bawadiya Kalan,Swiggy,229.26,Burger,2026-02-03 04:25:47.404544,41,4.5
ORD02218,23.229640042719495,77.42058152804069,MP Nagar,Zomato,793.9,Desserts,2026-01-28 18:25:47.404544,51,4.6
ORD02219,23.18495287408619,77.4743294746491,Ashoka Garden,Swiggy,481.32,Chinese,2026-01-28 15:25:47.404544,51,4.4
ORD02220,23.208298049294818,77.46190789491796,Gulmohar Colony,Swiggy,316.34,Desserts,2026-01-22 03:25:47.404544,46,4.2
ORD02221,23.27703358397891,77.42718433000485,New Market,Zomato,198.78,Burger,2026-01-28 08:25:47.404544,30,4.6
ORD02222,23.190809892411014,77.49178673355716,Piplani,Swiggy,164.03,Chinese,2026-01-31 03:25:47.404544,28,3.5
ORD02223,23.223449304803786,77.42131111936925,MP Nagar,Swiggy,158.92,North Indian,2026-01-08 02:25:47.404544,54,4.1
ORD02224,23.27210212132756,77.39739963374845,Berasia Road,Zomato,130.01,Chinese,2026-01-30 20:25:47.404544,49,4.7
ORD02225,23.230822333464452,77.43166101954527,MP Nagar,Swiggy,154.19,North Indian,2026-01-06 02:25:47.404544,26,3.5
ORD02226,23.197537953859918,77.48367521313992,Piplani,Swiggy,407.29,North Indian,2026-01-16 19:25:47.404544,48,4.6
ORD02227,23.229439477956884,77.42368556025211,MP Nagar,Swiggy,84.42,Chinese,2026-01-08 19:25:47.404544,49,3.5
ORD02228,23.194388671456107,77.48429486452802,Piplani,Zomato,79.83,Chinese,2026-01-13 19:25:47.404544,53,4.0
ORD02229,23.225893418622274,77.46086140916285,Gulmohar Colony,Swiggy,78.53,Pizza,2026-01-17 18:25:47.404544,54,4.3
ORD02230,23.180553503527804,77.43891817016292,Raisen Road,Swiggy,187.89,Pizza,2026-01-30 18:25:47.404544,52,4.4
ORD02231,23.2649745645081,77.40472295851019,Berasia Road,Swiggy,201.94,Fast Food,2026-01-23 17:25:47.404544,28,4.0
ORD02232,23.18476934222863,77.42155911591244,Bawadiya Kalan,Zomato,353.0,Fast Food,2026-01-19 14:25:47.404544,53,4.5
ORD02233,23.26158619654437,77.42734638590773,Jahangirabad,Zomato,327.95,Burger,2026-01-25 04:25:47.404544,48,3.6
ORD02234,23.19069752749023,77.41596197962986,Bawadiya Kalan,Swiggy,160.77,Biryani,2026-01-31 20:25:47.404544,53,4.6
ORD02235,23.220633356987967,77.40213103498108,TT Nagar,Swiggy,86.56,Chinese,2026-01-15 09:25:47.404544,46,4.0
ORD02236,23.255434178165242,77.4154970889004,New Market,Swiggy,289.96,Chinese,2026-01-28 02:25:47.404544,42,3.8
ORD02237,23.218880237410087,77.45388618188653,Ashoka Garden,Zomato,127.59,North Indian,2026-01-12 09:25:47.404544,49,4.4
ORD02238,23.242547382391898,77.38651532717346,Chunabhatti,Swiggy,131.69,Burger,2026-02-01 19:25:47.404544,39,4.5
ORD02239,23.265637359796905,77.40808511660252,New Market,Swiggy,315.97,Continental,2026-01-14 22:25:47.404544,48,3.9
ORD02240,23.176031386455243,77.430412642889,Bawadiya Kalan,Zomato,253.21,North Indian,2026-01-15 00:25:47.404544,39,4.7
ORD02241,23.185793190898583,77.4244481413138,Bawadiya Kalan,Zomato,147.69,South Indian,2026-01-26 14:25:47.404544,36,4.1
ORD02242,23.228624562194774,77.4097858244116,MP Nagar,Swiggy,325.72,Pizza,2026-01-06 00:25:47.404544,40,3.8
ORD02243,23.263894067884653,77.40842493269035,New Market,Swiggy,244.0,Biryani,2026-01-10 02:25:47.404544,33,4.0
ORD02244,23.21209306273911,77.46626869394103,Gulmohar Colony,Swiggy,185.68,Burger,2026-01-19 18:25:47.404544,31,3.9
ORD02245,23.238982669733108,77.47199145312231,Ayodhya Nagar,Zomato,299.19,Biryani,2026-01-06 01:25:47.404544,38,3.7
ORD02246,23.182241275799257,77.49917689184379,Piplani,Zomato,160.48,Biryani,2026-01-25 00:25:47.404544,39,3.8
ORD02247,23.2126051078398,77.45604958945815,Shahpura,Swiggy,237.58,Fast Food,2026-01-12 22:25:47.404544,52,4.5
ORD02248,23.23756711681735,77.42478042576658,MP Nagar,Zomato,333.4,Fast Food,2026-01-16 00:25:47.404544,35,4.7
ORD02249,23.234608673503445,77.43244292327647,MP Nagar,Zomato,253.03,South Indian,2026-01-23 00:25:47.404544,26,4.5
ORD02250,23.20274625332623,77.428545109097,Arera Colony,Swiggy,274.96,Fast Food,2026-02-03 02:25:47.404544,41,4.4
ORD02251,23.227437925202736,77.38793936204497,TT Nagar,Zomato,171.46,North Indian,2026-01-11 02:25:47.404544,26,4.1
ORD02252,23.211792891771537,77.40921203313874,TT Nagar,Swiggy,412.01,Fast Food,2026-01-04 17:25:47.404544,49,4.0
ORD02253,23.23326804950102,77.3851311794959,Chunabhatti,Zomato,454.81,Fast Food,2026-01-18 17:25:47.404544,52,4.5
ORD02254,23.186730042099867,77.40458272180503,Danish Kunj,Swiggy,291.87,North Indian,2026-01-27 18:25:47.404544,29,4.2
ORD02255,23.241575311857193,77.42902859556072,MP Nagar,Zomato,268.94,Chinese,2026-02-03 03:25:47.404544,50,4.0
ORD02256,23.27416931186558,77.41030499162119,Berasia Road,Swiggy,196.69,Burger,2026-01-23 10:25:47.404544,45,4.5
ORD02257,23.23281327583615,77.43806535222937,MP Nagar,Zomato,207.99,Pizza,2026-01-12 20:25:47.404544,30,3.9
ORD02258,23.282165881137978,77.40133202086417,New Market,Zomato,192.57,Fast Food,2026-01-07 17:25:47.404544,51,4.2
